Channel_0_X,Channel_0_Y,Channel_1_X,Channel_1_Y,Channel_2_X,Channel_2_Y,Channel_3_X,Channel_3_Y,Channel_4_X,Channel_4_Y,Channel_5_X,Channel_5_Y,Channel_6_X,Channel_6_Y,Channel_7_X,Channel_7_Y,Channel_8_X,Channel_8_Y,Channel_9_X,Channel_9_Y
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00
-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00
-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00
-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00
-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00
-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00
-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00
-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00
-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00
-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00,-6.343229167000000501e+00,-5.879999999999999893e+00
6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00
6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00
6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00
6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00
6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00
6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00
6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00
6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00
6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00
6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00,6.303645833000000032e+00,-5.879999999999999893e+00
-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00
-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00
-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00
-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00
-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00
-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00
-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00
-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00
-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00
-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00,-6.343229167000000501e+00,5.798333332989473732e+00
6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00
6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00
6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00
6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00
6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00
6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00
6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00
6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00
6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00
6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00,6.303645833000000032e+00,5.798333332989473732e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00
-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00
-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00
-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00,-4.057291667000000324e+00,-2.572500000000000675e+00
